event_id,event,sensor,file_name,min,max
S780765,HeavyRain,vis,S780765_vis_fi49_HeavyRain_2018_0801_0831.npz,-0.002899999963119626,1.007099986076355
S781170,FlashFlood,vis,S781170_vis_fi56_FlashFlood_2018_0801_0831.npz,-0.003399999812245369,0.0965999960899353
S783164,FlashFlood,vis,S783164_vis_fi68_FlashFlood_2018_0801_0831.npz,-0.0026000000070780516,1.075600028038025
S782133,FlashFlood,vis,S782133_vis_fi70_FlashFlood_2018_0801_0831.npz,0.015099999494850636,1.1783000230789185
S779562,FlashFlood,vis,S779562_vis_fi76_FlashFlood_2018_0801_0831.npz,0.010099999606609344,1.1239999532699585
S786445,HeavyRain,vis,S786445_vis_fi86_HeavyRain_2018_0801_0831.npz,0.0009999999310821295,0.9787999987602234
S778207,HeavyRain,vis,S778207_vis_fi115_HeavyRain_2018_0801_0831.npz,0.0072999997064471245,1.2237999439239502
S778594,HeavyRain,vis,S778594_vis_fi133_HeavyRain_2018_0801_0831.npz,0.033900000154972076,1.132599949836731
S779635,FlashFlood,vis,S779635_vis_fi134_FlashFlood_2018_0801_0831.npz,0.00699999975040555,1.2010999917984009
S779146,FlashFlood,vis,S779146_vis_fi141_FlashFlood_2018_0801_0831.npz,0.013100000098347664,1.2412999868392944
S779812,FlashFlood,vis,S779812_vis_fi145_FlashFlood_2018_0801_0831.npz,-0.0031999999191612005,0.8697999715805054
S769599,FlashFlood,vis,S769599_vis_fi148_FlashFlood_2018_0801_0831.npz,-0.003599999938160181,0.19489999115467072
S781134,FlashFlood,vis,S781134_vis_fi151_FlashFlood_2018_0801_0831.npz,0.05719999969005585,1.2396999597549438
S766413,FlashFlood,vis,S766413_vis_fi156_FlashFlood_2018_0801_0831.npz,-0.0031999999191612005,0.06579999625682831
S780823,HeavyRain,vis,S780823_vis_fi158_HeavyRain_2018_0801_0831.npz,-0.000699999975040555,1.1974999904632568
S782216,FlashFlood,vis,S782216_vis_fi160_FlashFlood_2018_0801_0831.npz,-0.0030999998562037945,1.1826999187469482
S768254,FlashFlood,vis,S768254_vis_fi165_FlashFlood_2018_0801_0831.npz,0.010799999348819256,1.180799961090088
S786359,FlashFlood,vis,S786359_vis_fi177_FlashFlood_2018_0801_0831.npz,0.009599999524652958,1.156499981880188
S780809,HeavyRain,vis,S780809_vis_fi189_HeavyRain_2018_0801_0831.npz,-3.2767999172210693,1.2345999479293823
S781936,FlashFlood,vis,S781936_vis_fi190_FlashFlood_2018_0801_0831.npz,0.011299999430775642,1.0348999500274658
S782853,FlashFlood,vis,S782853_vis_fi197_FlashFlood_2018_0801_0831.npz,-0.00279999990016222,0.926099956035614
S780798,HeavyRain,vis,S780798_vis_fi198_HeavyRain_2018_0801_0831.npz,-0.003499999875202775,0.4696999788284302
S782931,FlashFlood,vis,S782931_vis_fi210_FlashFlood_2018_0801_0831.npz,-0.003499999875202775,0.3974999785423279
S778731,FlashFlood,vis,S778731_vis_fi216_FlashFlood_2018_0801_0831.npz,0.018400000408291817,1.1960999965667725
S780175,FlashFlood,vis,S780175_vis_fi221_FlashFlood_2018_0801_0831.npz,-0.003000000026077032,0.718999981880188
S766129,Flood,vis,S766129_vis_fi222_Flood_2018_0801_0831.npz,-0.003399999812245369,0.9970999956130981
S782450,Flood,vis,S782450_vis_fi249_Flood_2018_0801_0831.npz,-0.00019999999494757503,1.1119999885559082
S779515,FlashFlood,vis,S779515_vis_fi256_FlashFlood_2018_0801_0831.npz,0.00029999998514540493,1.0691999197006226
S779148,FlashFlood,vis,S779148_vis_fi261_FlashFlood_2018_0801_0831.npz,-0.0031999999191612005,0.03179999813437462
S765325,FlashFlood,vis,S765325_vis_fi265_FlashFlood_2018_0801_0831.npz,0.009099999442696571,1.1953999996185303
S745815,Flood,vis,S745815_vis_fi12_Flood_2018_0501_0531.npz,0.03849999979138374,0.9359999895095825
S760982,FlashFlood,vis,S760982_vis_fi28_FlashFlood_2018_0501_0531.npz,-0.002699999837204814,0.808899998664856
S758515,Flood,vis,S758515_vis_fi39_Flood_2018_0501_0531.npz,0.04319999739527702,1.2364000082015991
S758065,FlashFlood,vis,S758065_vis_fi41_FlashFlood_2018_0501_0531.npz,-0.0032999999821186066,0.8136999607086182
S754723,Flood,vis,S754723_vis_fi44_Flood_2018_0501_0531.npz,0.02459999918937683,1.2389999628067017
S760874,FlashFlood,vis,S760874_vis_fi59_FlashFlood_2018_0501_0531.npz,-0.0031999999191612005,1.0612999200820923
S758034,FlashFlood,vis,S758034_vis_fi67_FlashFlood_2018_0501_0531.npz,-0.0009999999310821295,1.125999927520752
S748136,HeavyRain,vis,S748136_vis_fi68_HeavyRain_2018_0501_0531.npz,0.04639999940991402,1.1876999139785767
S759382,FlashFlood,vis,S759382_vis_fi72_FlashFlood_2018_0501_0531.npz,-0.0030999998562037945,0.2532999813556671
S746867,FlashFlood,vis,S746867_vis_fi80_FlashFlood_2018_0501_0531.npz,0.03189999982714653,1.212499976158142
S759446,HeavyRain,vis,S759446_vis_fi83_HeavyRain_2018_0501_0531.npz,-0.003000000026077032,0.3253999948501587
S762278,HeavyRain,vis,S762278_vis_fi88_HeavyRain_2018_0501_0531.npz,0.030700000002980232,0.9176999926567078
S758581,Flood,vis,S758581_vis_fi98_Flood_2018_0501_0531.npz,-0.002699999837204814,0.7107999920845032
S759661,FlashFlood,vis,S759661_vis_fi104_FlashFlood_2018_0501_0531.npz,-0.0015999999595806003,1.0187000036239624
S761275,Flood,vis,S761275_vis_fi130_Flood_2018_0501_0531.npz,-0.0031999999191612005,0.003599999938160181
S757806,HeavyRain,vis,S757806_vis_fi139_HeavyRain_2018_0501_0531.npz,0.020600000396370888,1.2437999248504639
S748170,HeavyRain,vis,S748170_vis_fi145_HeavyRain_2018_0501_0531.npz,-0.02539999969303608,1.2374999523162842
S751585,FlashFlood,vis,S751585_vis_fi148_FlashFlood_2018_0501_0531.npz,-0.0030999998562037945,0.4696999788284302
S762626,HeavyRain,vis,S762626_vis_fi185_HeavyRain_2018_0501_0531.npz,-0.0024999999441206455,0.9370999932289124
S749506,FlashFlood,vis,S749506_vis_fi188_FlashFlood_2018_0501_0531.npz,0.01529999915510416,1.2389999628067017
S746878,FlashFlood,vis,S746878_vis_fi198_FlashFlood_2018_0501_0531.npz,0.014699999243021011,1.2267999649047852
S761732,FlashFlood,vis,S761732_vis_fi201_FlashFlood_2018_0501_0531.npz,-0.003000000026077032,0.9018999934196472
S759980,FlashFlood,vis,S759980_vis_fi225_FlashFlood_2018_0501_0531.npz,0.02070000022649765,1.2430999279022217
S749599,FlashFlood,vis,S749599_vis_fi243_FlashFlood_2018_0501_0531.npz,-0.003599999938160181,0.5805999636650085
S759422,FlashFlood,vis,S759422_vis_fi249_FlashFlood_2018_0501_0531.npz,-0.0018999999156221747,1.1064000129699707
S749689,HeavyRain,vis,S749689_vis_fi262_HeavyRain_2018_0501_0531.npz,0.0010999999940395355,0.9842999577522278
S749639,FlashFlood,vis,S749639_vis_fi272_FlashFlood_2018_0501_0531.npz,-0.003399999812245369,0.8219999670982361
S747017,Flood,vis,S747017_vis_fi279_Flood_2018_0501_0531.npz,-0.0032999999821186066,0.37199997901916504
S754123,HeavyRain,vis,S754123_vis_fi289_HeavyRain_2018_0501_0531.npz,-0.003399999812245369,1.1858999729156494
S761332,FlashFlood,vis,S761332_vis_fi297_FlashFlood_2018_0501_0531.npz,-3.2767999172210693,0.998199999332428
S853086,Flood,vis,S853086_vis_fi0_Flood_2019_0801_0831.npz,0.014299999922513962,1.0927000045776367
S851901,FlashFlood,vis,S851901_vis_fi17_FlashFlood_2019_0801_0831.npz,0.006899999920278788,1.1474000215530396
S849045,HeavyRain,vis,S849045_vis_fi22_HeavyRain_2019_0801_0831.npz,0.006099999882280827,0.9642999768257141
S852446,FlashFlood,vis,S852446_vis_fi41_FlashFlood_2019_0801_0831.npz,-0.002899999963119626,0.6432999968528748
S853617,FlashFlood,vis,S853617_vis_fi50_FlashFlood_2019_0801_0831.npz,0.02290000021457672,1.2386999130249023
S853482,FlashFlood,vis,S853482_vis_fi56_FlashFlood_2019_0801_0831.npz,-0.003399999812245369,0.8470999598503113
S843272,HeavyRain,vis,S843272_vis_fi79_HeavyRain_2019_0801_0831.npz,0.017799999564886093,1.2475999593734741
S852805,FlashFlood,vis,S852805_vis_fi82_FlashFlood_2019_0801_0831.npz,0.01939999870955944,1.0702999830245972
S850095,FlashFlood,vis,S850095_vis_fi89_FlashFlood_2019_0801_0831.npz,0.018699999898672104,1.1002999544143677
S852494,FlashFlood,vis,S852494_vis_fi93_FlashFlood_2019_0801_0831.npz,0.012199999764561653,1.1469999551773071
S851515,FlashFlood,vis,S851515_vis_fi94_FlashFlood_2019_0801_0831.npz,0.010999999940395355,1.244499921798706
S850045,FlashFlood,vis,S850045_vis_fi116_FlashFlood_2019_0801_0831.npz,-0.003599999938160181,0.04699999839067459
S850048,FlashFlood,vis,S850048_vis_fi118_FlashFlood_2019_0801_0831.npz,-0.0026000000070780516,0.9948999881744385
S852497,FlashFlood,vis,S852497_vis_fi130_FlashFlood_2019_0801_0831.npz,0.006000000052154064,1.0148999691009521
S844156,HeavyRain,vis,S844156_vis_fi133_HeavyRain_2019_0801_0831.npz,0.0502999983727932,1.0418999195098877
S851214,HeavyRain,vis,S851214_vis_fi139_HeavyRain_2019_0801_0831.npz,0.01209999993443489,1.180400013923645
S841504,FlashFlood,vis,S841504_vis_fi143_FlashFlood_2019_0801_0831.npz,-0.00279999990016222,1.0160999298095703
S850323,FlashFlood,vis,S850323_vis_fi162_FlashFlood_2019_0801_0831.npz,0.052799999713897705,1.0723999738693237
S853213,Flood,vis,S853213_vis_fi169_Flood_2019_0801_0831.npz,0.029199998825788498,1.1619999408721924
S851205,HeavyRain,vis,S851205_vis_fi174_HeavyRain_2019_0801_0831.npz,-0.003000000026077032,0.6395999789237976
S849773,HeavyRain,vis,S849773_vis_fi176_HeavyRain_2019_0801_0831.npz,-0.009399999864399433,0.06399999558925629
S839048,FlashFlood,vis,S839048_vis_fi187_FlashFlood_2019_0801_0831.npz,-0.0031999999191612005,0.4976999759674072
S835276,FlashFlood,vis,S835276_vis_fi194_FlashFlood_2019_0801_0831.npz,-0.0030999998562037945,0.4140999913215637
S852745,FlashFlood,vis,S852745_vis_fi214_FlashFlood_2019_0801_0831.npz,0.01759999990463257,1.087499976158142
S853537,FlashFlood,vis,S853537_vis_fi215_FlashFlood_2019_0801_0831.npz,-0.002099999925121665,0.9235999584197998
S853495,Flood,vis,S853495_vis_fi216_Flood_2019_0801_0831.npz,0.02929999865591526,1.2268999814987183
S850621,Flood,vis,S850621_vis_fi220_Flood_2019_0801_0831.npz,-0.0031999999191612005,0.04639999940991402
S849884,Flood,vis,S849884_vis_fi242_Flood_2019_0801_0831.npz,0.017400000244379044,1.2429999113082886
S843285,Flood,vis,S843285_vis_fi246_Flood_2019_0801_0831.npz,-0.0032999999821186066,0.761199951171875
S843653,HeavyRain,vis,S843653_vis_fi268_HeavyRain_2019_0801_0831.npz,-0.0030999998562037945,0.6523000001907349
S763969,HeavyRain,vis,S763969_vis_fi11_HeavyRain_2018_0601_0630.npz,0.02850000001490116,1.251099944114685
S764506,FlashFlood,vis,S764506_vis_fi12_FlashFlood_2018_0601_0630.npz,0.0142000000923872,1.2136999368667603
S767593,HeavyRain,vis,S767593_vis_fi13_HeavyRain_2018_0601_0630.npz,0.019099999219179153,1.2472000122070312
S760604,Flood,vis,S760604_vis_fi23_Flood_2018_0601_0630.npz,0.05570000037550926,1.0657999515533447
S750363,Flood,vis,S750363_vis_fi31_Flood_2018_0601_0630.npz,-0.0032999999821186066,0.02419999986886978
S750346,FlashFlood,vis,S750346_vis_fi37_FlashFlood_2018_0601_0630.npz,0.019999999552965164,1.0607999563217163
S764868,Flood,vis,S764868_vis_fi40_Flood_2018_0601_0630.npz,-0.0032999999821186066,0.6286999583244324
S764881,Flood,vis,S764881_vis_fi51_Flood_2018_0601_0630.npz,0.00989999994635582,1.2508999109268188
S757388,HeavyRain,vis,S757388_vis_fi68_HeavyRain_2018_0601_0630.npz,0.023599999025464058,1.2501999139785767
S763485,Flood,vis,S763485_vis_fi89_Flood_2018_0601_0630.npz,-0.0032999999821186066,0.012000000104308128
S763532,FlashFlood,vis,S763532_vis_fi107_FlashFlood_2018_0601_0630.npz,-0.0031999999191612005,0.6371999979019165
S763791,FlashFlood,vis,S763791_vis_fi111_FlashFlood_2018_0601_0630.npz,0.03229999914765358,1.2160999774932861
S752326,FlashFlood,vis,S752326_vis_fi125_FlashFlood_2018_0601_0630.npz,0.027799999341368675,1.093999981880188
S762212,FlashFlood,vis,S762212_vis_fi129_FlashFlood_2018_0601_0630.npz,0.014299999922513962,1.2204999923706055
S759211,FlashFlood,vis,S759211_vis_fi130_FlashFlood_2018_0601_0630.npz,0.021699998527765274,1.1793999671936035
S764719,FlashFlood,vis,S764719_vis_fi160_FlashFlood_2018_0601_0630.npz,-0.0026000000070780516,1.0042999982833862
S768164,FlashFlood,vis,S768164_vis_fi171_FlashFlood_2018_0601_0630.npz,0.027499999850988388,1.2106999158859253
S764735,FlashFlood,vis,S764735_vis_fi176_FlashFlood_2018_0601_0630.npz,-0.0038999998942017555,0.003599999938160181
S764649,FlashFlood,vis,S764649_vis_fi198_FlashFlood_2018_0601_0630.npz,0.02070000022649765,1.1557999849319458
S752020,Flood,vis,S752020_vis_fi216_Flood_2018_0601_0630.npz,0.02029999904334545,0.9190999865531921
S755304,FlashFlood,vis,S755304_vis_fi236_FlashFlood_2018_0601_0630.npz,0.032899998128414154,1.222999930381775
S749452,FlashFlood,vis,S749452_vis_fi256_FlashFlood_2018_0601_0630.npz,0.03269999846816063,1.2378000020980835
S757761,Flood,vis,S757761_vis_fi282_Flood_2018_0601_0630.npz,0.022499999031424522,1.2515000104904175
S764157,Flood,vis,S764157_vis_fi286_Flood_2018_0601_0630.npz,-0.002899999963119626,1.0397000312805176
S763530,FlashFlood,vis,S763530_vis_fi296_FlashFlood_2018_0601_0630.npz,-0.0032999999821186066,0.0044999998062849045
S761617,FlashFlood,vis,S761617_vis_fi315_FlashFlood_2018_0601_0630.npz,-0.0031999999191612005,0.13650000095367432
S771047,FlashFlood,vis,S771047_vis_fi330_FlashFlood_2018_0601_0630.npz,-0.003399999812245369,0.636900007724762
S764847,Flood,vis,S764847_vis_fi332_Flood_2018_0601_0630.npz,0.027899999171495438,1.2462999820709229
S802302,Flood,vis,S802302_vis_fi1_Flood_2019_0201_0228.npz,-0.0026000000070780516,0.7817999720573425
S802418,Flood,vis,S802418_vis_fi3_Flood_2019_0201_0228.npz,-0.0032999999821186066,0.0038999998942017555
S809079,HeavyRain,vis,S809079_vis_fi5_HeavyRain_2019_0201_0228.npz,-0.0032999999821186066,0.4910999834537506
S797841,Flood,vis,S797841_vis_fi6_Flood_2019_0201_0228.npz,0.04969999939203262,1.1755999326705933
S799730,FlashFlood,vis,S799730_vis_fi7_FlashFlood_2019_0201_0228.npz,-0.002899999963119626,0.858299970626831
S798757,FlashFlood,vis,S798757_vis_fi8_FlashFlood_2019_0201_0228.npz,-0.003399999812245369,0.008999999612569809
S807044,Flood,vis,S807044_vis_fi10_Flood_2019_0201_0228.npz,0.04879999905824661,0.8769999742507935
S797121,HeavyRain,vis,S797121_vis_fi12_HeavyRain_2019_0201_0228.npz,-0.0031999999191612005,0.004900000058114529
S801209,Flood,vis,S801209_vis_fi13_Flood_2019_0201_0228.npz,-0.0031999999191612005,0.43039998412132263
S810960,FlashFlood,vis,S810960_vis_fi16_FlashFlood_2019_0201_0228.npz,-0.000699999975040555,1.083799958229065
S811290,FlashFlood,vis,S811290_vis_fi19_FlashFlood_2019_0201_0228.npz,0.08500000089406967,1.1856999397277832
S800860,Flood,vis,S800860_vis_fi20_Flood_2019_0201_0228.npz,-0.0031999999191612005,0.6287999749183655
S799373,FlashFlood,vis,S799373_vis_fi21_FlashFlood_2019_0201_0228.npz,-0.0023999998811632395,1.1840999126434326
S810903,FlashFlood,vis,S810903_vis_fi23_FlashFlood_2019_0201_0228.npz,0.060999996960163116,0.9714999794960022
S800698,Flood,vis,S800698_vis_fi24_Flood_2019_0201_0228.npz,-0.0032999999821186066,0.003599999938160181
S806824,Flood,vis,S806824_vis_fi26_Flood_2019_0201_0228.npz,0.030299998819828033,0.9735999703407288
S800720,Flood,vis,S800720_vis_fi27_Flood_2019_0201_0228.npz,-3.2767999172210693,0.7660999894142151
S800227,FlashFlood,vis,S800227_vis_fi28_FlashFlood_2019_0201_0228.npz,-0.003000000026077032,0.004600000102072954
S802291,Flood,vis,S802291_vis_fi32_Flood_2019_0201_0228.npz,-0.0031999999191612005,0.07369999587535858
S802586,Flood,vis,S802586_vis_fi33_Flood_2019_0201_0228.npz,-0.003000000026077032,0.31689998507499695
S810279,FlashFlood,vis,S810279_vis_fi34_FlashFlood_2019_0201_0228.npz,-0.0032999999821186066,0.24879999458789825
S801200,Flood,vis,S801200_vis_fi36_Flood_2019_0201_0228.npz,0.04829999804496765,0.7404999732971191
S811389,FlashFlood,vis,S811389_vis_fi37_FlashFlood_2019_0201_0228.npz,-0.0030999998562037945,0.003999999724328518
S801208,Flood,vis,S801208_vis_fi40_Flood_2019_0201_0228.npz,-0.0030999998562037945,0.722000002861023
S810149,HeavyRain,vis,S810149_vis_fi42_HeavyRain_2019_0201_0228.npz,-0.002899999963119626,0.6456999778747559
S800708,Flood,vis,S800708_vis_fi43_Flood_2019_0201_0228.npz,-0.0032999999821186066,0.003700000001117587
R18042606357364,random,ir107,R18042606357364_ir107_fi12_random_2018_0101_0430.npz,-27.559999465942383,20.760000228881836
R18041110157742,random,ir107,R18041110157742_ir107_fi134_random_2018_0101_0430.npz,-64.98999786376953,4.96999979019165
R18032412507929,random,ir107,R18032412507929_ir107_fi182_random_2018_0101_0430.npz,-60.34000015258789,1.8499999046325684
R18032616457668,random,ir107,R18032616457668_ir107_fi216_random_2018_0101_0430.npz,-63.63999938964844,28.739999771118164
R18040501507330,random,ir107,R18040501507330_ir107_fi223_random_2018_0101_0430.npz,-66.06999969482422,4.420000076293945
R18040707427436,random,ir107,R18040707427436_ir107_fi246_random_2018_0101_0430.npz,-81.94999694824219,18.619998931884766
R18041616008105,random,ir107,R18041616008105_ir107_fi268_random_2018_0101_0430.npz,-54.55999755859375,19.479999542236328
R18032413507845,random,ir107,R18032413507845_ir107_fi272_random_2018_0101_0430.npz,-67.91999816894531,15.199999809265137
R18041303578448,random,ir107,R18041303578448_ir107_fi287_random_2018_0101_0430.npz,-327.67999267578125,20.09000015258789
R18041909128079,random,ir107,R18041909128079_ir107_fi306_random_2018_0101_0430.npz,-43.61000061035156,11.539999961853027
R18041909128166,random,ir107,R18041909128166_ir107_fi309_random_2018_0101_0430.npz,-46.03999710083008,5.87999963760376
R18032604207683,random,ir107,R18032604207683_ir107_fi312_random_2018_0101_0430.npz,-52.369998931884766,1.909999966621399
R18041710308565,random,ir107,R18041710308565_ir107_fi329_random_2018_0101_0430.npz,-44.57999801635742,-2.180000066757202
R18041802357660,random,ir107,R18041802357660_ir107_fi338_random_2018_0101_0430.npz,-51.439998626708984,9.029999732971191
R18042420578192,random,ir107,R18042420578192_ir107_fi342_random_2018_0101_0430.npz,-52.43000030517578,26.53999900817871
R18032216107405,random,ir107,R18032216107405_ir107_fi356_random_2018_0101_0430.npz,-61.209999084472656,11.40999984741211
R18040509407356,random,ir107,R18040509407356_ir107_fi392_random_2018_0101_0430.npz,-69.04999542236328,8.869999885559082
R18041306057718,random,ir107,R18041306057718_ir107_fi402_random_2018_0101_0430.npz,-327.67999267578125,17.709999084472656
R18040309057511,random,ir107,R18040309057511_ir107_fi447_random_2018_0101_0430.npz,-51.21999740600586,3.5999999046325684
R18042220007874,random,ir107,R18042220007874_ir107_fi511_random_2018_0101_0430.npz,-46.189998626708984,23.81999969482422
R18042220007343,random,ir107,R18042220007343_ir107_fi516_random_2018_0101_0430.npz,-66.25,32.630001068115234
R18041318078575,random,ir107,R18041318078575_ir107_fi533_random_2018_0101_0430.npz,-67.0,0.5699999928474426
R18032123577901,random,ir107,R18032123577901_ir107_fi543_random_2018_0101_0430.npz,-49.65999984741211,8.319999694824219
R18041405078083,random,ir107,R18041405078083_ir107_fi549_random_2018_0101_0430.npz,-70.81999969482422,5.480000019073486
R18042606357364,random,ir069,R18042606357364_ir069_fi12_random_2018_0101_0430.npz,-39.37999725341797,-26.6299991607666
R18041110157742,random,ir069,R18041110157742_ir069_fi134_random_2018_0101_0430.npz,-68.72999572753906,-23.079999923706055
R18032412507929,random,ir069,R18032412507929_ir069_fi182_random_2018_0101_0430.npz,-61.459999084472656,-27.44999885559082
R18032616457668,random,ir069,R18032616457668_ir069_fi208_random_2018_0101_0430.npz,-70.18000030517578,-32.2599983215332
R18040501507330,random,ir069,R18040501507330_ir069_fi215_random_2018_0101_0430.npz,-66.65999603271484,-27.670000076293945
R18040707427436,random,ir069,R18040707427436_ir069_fi238_random_2018_0101_0430.npz,-81.52999877929688,-27.099998474121094
R18041616008105,random,ir069,R18041616008105_ir069_fi260_random_2018_0101_0430.npz,-56.04999923706055,-9.75
R18032413507845,random,ir069,R18032413507845_ir069_fi264_random_2018_0101_0430.npz,-68.65999603271484,-18.389999389648438
R18041303578448,random,ir069,R18041303578448_ir069_fi279_random_2018_0101_0430.npz,-327.67999267578125,-24.469999313354492
R18041909128079,random,ir069,R18041909128079_ir069_fi298_random_2018_0101_0430.npz,-46.07999801635742,-20.579999923706055
R18041909128166,random,ir069,R18041909128166_ir069_fi301_random_2018_0101_0430.npz,-49.16999816894531,-19.299999237060547
R18032604207683,random,ir069,R18032604207683_ir069_fi304_random_2018_0101_0430.npz,-55.94999694824219,-34.439998626708984
R18041710308565,random,ir069,R18041710308565_ir069_fi321_random_2018_0101_0430.npz,-46.21999740600586,-24.170000076293945
R18041802357660,random,ir069,R18041802357660_ir069_fi330_random_2018_0101_0430.npz,-54.90999984741211,-35.84000015258789
R18042420578192,random,ir069,R18042420578192_ir069_fi334_random_2018_0101_0430.npz,-54.5,-23.209999084472656
R18032216107405,random,ir069,R18032216107405_ir069_fi348_random_2018_0101_0430.npz,-62.23999786376953,-30.06999969482422
R18040509407356,random,ir069,R18040509407356_ir069_fi384_random_2018_0101_0430.npz,-69.52999877929688,-25.529998779296875
R18041306057718,random,ir069,R18041306057718_ir069_fi394_random_2018_0101_0430.npz,-327.67999267578125,-19.420000076293945
R18040309057511,random,ir069,R18040309057511_ir069_fi439_random_2018_0101_0430.npz,-57.5099983215332,-33.189998626708984
R18042220007874,random,ir069,R18042220007874_ir069_fi503_random_2018_0101_0430.npz,-49.20000076293945,-25.15999984741211
R18042220007343,random,ir069,R18042220007343_ir069_fi508_random_2018_0101_0430.npz,-69.5199966430664,-24.079999923706055
R18041318078575,random,ir069,R18041318078575_ir069_fi525_random_2018_0101_0430.npz,-67.43000030517578,-28.119998931884766
R18032123577901,random,ir069,R18032123577901_ir069_fi535_random_2018_0101_0430.npz,-51.209999084472656,-18.690000534057617
R18041405078083,random,ir069,R18041405078083_ir069_fi541_random_2018_0101_0430.npz,-70.44999694824219,-33.5
S780114,FlashFlood,vis,S780114_vis_fi1_FlashFlood_2018_1001_1031.npz,-0.0031999999191612005,0.003499999875202775
S788556,FlashFlood,vis,S788556_vis_fi3_FlashFlood_2018_1001_1031.npz,-0.0030999998562037945,0.0037999998312443495
S780296,FlashFlood,vis,S780296_vis_fi8_FlashFlood_2018_1001_1031.npz,-0.0032999999821186066,0.0037999998312443495
S779422,Flood,vis,S779422_vis_fi11_Flood_2018_1001_1031.npz,-0.003499999875202775,0.00419999985024333
S780109,FlashFlood,vis,S780109_vis_fi12_FlashFlood_2018_1001_1031.npz,-0.003000000026077032,0.8628000020980835
S788678,HeavyRain,vis,S788678_vis_fi16_HeavyRain_2018_1001_1031.npz,-0.0037999998312443495,0.004600000102072954
S788070,Flood,vis,S788070_vis_fi18_Flood_2018_1001_1031.npz,-0.0032999999821186066,0.9873999953269958
S788449,FlashFlood,vis,S788449_vis_fi22_FlashFlood_2018_1001_1031.npz,-0.0032999999821186066,0.21639999747276306
S780534,FlashFlood,vis,S780534_vis_fi33_FlashFlood_2018_1001_1031.npz,-0.003000000026077032,0.28110000491142273
S780073,FlashFlood,vis,S780073_vis_fi34_FlashFlood_2018_1001_1031.npz,-0.0032999999821186066,0.010799999348819256
S781652,FlashFlood,vis,S781652_vis_fi35_FlashFlood_2018_1001_1031.npz,0.012000000104308128,1.1174999475479126
S787772,FlashFlood,vis,S787772_vis_fi40_FlashFlood_2018_1001_1031.npz,-0.0030999998562037945,0.0038999998942017555
S788304,Flood,vis,S788304_vis_fi43_Flood_2018_1001_1031.npz,-3.2767999172210693,1.110700011253357
S788965,FlashFlood,vis,S788965_vis_fi47_FlashFlood_2018_1001_1031.npz,-0.0032999999821186066,0.6482999920845032
S788666,Flood,vis,S788666_vis_fi50_Flood_2018_1001_1031.npz,0.01769999973475933,1.2070000171661377
S790338,Flood,vis,S790338_vis_fi52_Flood_2018_1001_1031.npz,-0.003399999812245369,0.8442999720573425
S788760,FlashFlood,vis,S788760_vis_fi55_FlashFlood_2018_1001_1031.npz,-0.0032999999821186066,1.1563999652862549
S790227,Flood,vis,S790227_vis_fi56_Flood_2018_1001_1031.npz,0.027300000190734863,0.7583000063896179
S787154,Flood,vis,S787154_vis_fi57_Flood_2018_1001_1031.npz,0.007499999832361937,1.0871000289916992
S790562,FlashFlood,vis,S790562_vis_fi66_FlashFlood_2018_1001_1031.npz,0.02669999934732914,1.2091000080108643
S783559,FlashFlood,vis,S783559_vis_fi68_FlashFlood_2018_1001_1031.npz,-0.003599999938160181,1.073599934577942
S790337,Flood,vis,S790337_vis_fi69_Flood_2018_1001_1031.npz,0.012899999506771564,1.2138999700546265
S852563,Flood,vis,S852563_vis_fi5_Flood_2019_0901_0930.npz,-0.002300000051036477,0.8132999539375305
S857024,FlashFlood,vis,S857024_vis_fi6_FlashFlood_2019_0901_0930.npz,0.01860000006854534,1.1109999418258667
S857803,FlashFlood,vis,S857803_vis_fi7_FlashFlood_2019_0901_0930.npz,-0.0031999999191612005,0.8154999613761902
S857072,FlashFlood,vis,S857072_vis_fi8_FlashFlood_2019_0901_0930.npz,0.040300000458955765,1.180400013923645
S848509,FlashFlood,vis,S848509_vis_fi16_FlashFlood_2019_0901_0930.npz,0.027899999171495438,0.7872999906539917
S856992,FlashFlood,vis,S856992_vis_fi38_FlashFlood_2019_0901_0930.npz,-0.002099999925121665,0.9455999732017517
S855992,FlashFlood,vis,S855992_vis_fi39_FlashFlood_2019_0901_0930.npz,-0.0011999999405816197,1.2180999517440796
S856586,HeavyRain,vis,S856586_vis_fi43_HeavyRain_2019_0901_0930.npz,-0.002699999837204814,0.664900004863739
S851158,HeavyRain,vis,S851158_vis_fi51_HeavyRain_2019_0901_0930.npz,-0.002099999925121665,0.8297999501228333
S856108,Flood,vis,S856108_vis_fi53_Flood_2019_0901_0930.npz,-0.003000000026077032,0.29099997878074646
S846040,FlashFlood,vis,S846040_vis_fi58_FlashFlood_2019_0901_0930.npz,-0.003000000026077032,0.930899977684021
S857979,FlashFlood,vis,S857979_vis_fi62_FlashFlood_2019_0901_0930.npz,-0.00279999990016222,0.3887999951839447
S856720,Flood,vis,S856720_vis_fi70_Flood_2019_0901_0930.npz,-0.003000000026077032,0.8937000036239624
S856580,HeavyRain,vis,S856580_vis_fi76_HeavyRain_2019_0901_0930.npz,0.02070000022649765,1.230799913406372
S857093,HeavyRain,vis,S857093_vis_fi77_HeavyRain_2019_0901_0930.npz,0.008999999612569809,1.0647000074386597
S857832,FlashFlood,vis,S857832_vis_fi83_FlashFlood_2019_0901_0930.npz,-0.003000000026077032,0.5365999937057495
